3,9,13
6,15,22
6,16,23
6,16,24
19,33,38
20,33,39
20,35,41
19,40,45
23,44,51
26,48,56
29,47,48
32,35,28
30,27,16
30,27,17
30,27,16
3,17,23
3,17,24
1,8,11
1,8,12
6,18,21
6,17,20
5,14,17
0,0,0
0,0,0
1,3,2
7,14,15
7,15,16
7,14,16
7,14,16
13,21,24
15,24,27
8,15,18
9,16,19
9,16,19
10,17,20
13,20,24
14,21,25
13,21,24
12,19,22
12,20,23
10,18,21
10,16,20
9,16,20
8,16,19
13,23,28
16,25,30
54,65,69
54,66,69
55,66,69
55,66,69
56,67,71
58,69,73
60,72,76
71,79,75
102,89,70
123,93,74
121,92,73
126,96,76
130,99,79
130,101,80
129,100,80
132,103,84
132,103,84
132,104,85
133,104,85
131,102,84
132,103,84
134,104,85
135,104,85
138,107,86
140,108,87
143,111,89
143,110,89
143,110,89
141,108,86
138,104,83
133,98,77
120,88,65
106,76,54
86,59,41
73,48,30
59,36,21
61,38,23
66,43,25
66,43,25
67,43,26
67,44,26
68,44,28
69,45,30
64,43,27
59,39,25
53,32,19
46,27,14
43,25,12
43,25,12
44,26,11
48,28,13
49,29,13
51,30,14
54,32,15
55,33,16
57,35,17
60,37,19
64,40,21
129,93,51
148,115,71
138,101,54
130,86,30
161,130,86
69,46,20
69,46,21
69,46,20
